Interactor1	Interactor2	geneName1	geneName2	Complex.name	Complex.id
P56381	P24539	ATP5F1E	ATP5PB	F1F0-ATP synthase (EC 3.6.3.14), mitochondrial	563
P56381	P05496	ATP5F1E	ATP5MC1	F1F0-ATP synthase (EC 3.6.3.14), mitochondrial	563
P56381	O75947	ATP5F1E	ATP5PD	F1F0-ATP synthase (EC 3.6.3.14), mitochondrial	563
P56381	P56385	ATP5F1E	ATP5ME	F1F0-ATP synthase (EC 3.6.3.14), mitochondrial	563
P56381	P18859	ATP5F1E	ATP5PF	F1F0-ATP synthase (EC 3.6.3.14), mitochondrial	563
P56381	P56134	ATP5F1E	ATP5MF	F1F0-ATP synthase (EC 3.6.3.14), mitochondrial	563
P56381	O75964	ATP5F1E	ATP5MG	F1F0-ATP synthase (EC 3.6.3.14), mitochondrial	563
P56381	P48047	ATP5F1E	ATP5PO	F1F0-ATP synthase (EC 3.6.3.14), mitochondrial	563
P56381	Q6IAQ7	ATP5F1E	ATP5IF1	F1F0-ATP synthase (EC 3.6.3.14), mitochondrial	563
P56381	P00846	ATP5F1E	MT-ATP6	F1F0-ATP synthase (EC 3.6.3.14), mitochondrial	563
P56381	P03928	ATP5F1E	MT-ATP8	F1F0-ATP synthase (EC 3.6.3.14), mitochondrial	563
P24539	P05496	ATP5PB	ATP5MC1	F1F0-ATP synthase (EC 3.6.3.14), mitochondrial	563
P24539	O75947	ATP5PB	ATP5PD	F1F0-ATP synthase (EC 3.6.3.14), mitochondrial	563
P24539	P56385	ATP5PB	ATP5ME	F1F0-ATP synthase (EC 3.6.3.14), mitochondrial	563
P24539	P18859	ATP5PB	ATP5PF	F1F0-ATP synthase (EC 3.6.3.14), mitochondrial	563
P24539	P56134	ATP5PB	ATP5MF	F1F0-ATP synthase (EC 3.6.3.14), mitochondrial	563
P24539	O75964	ATP5PB	ATP5MG	F1F0-ATP synthase (EC 3.6.3.14), mitochondrial	563
P24539	P48047	ATP5PB	ATP5PO	F1F0-ATP synthase (EC 3.6.3.14), mitochondrial	563
P24539	Q6IAQ7	ATP5PB	ATP5IF1	F1F0-ATP synthase (EC 3.6.3.14), mitochondrial	563
P24539	P00846	ATP5PB	MT-ATP6	F1F0-ATP synthase (EC 3.6.3.14), mitochondrial	563
P24539	P03928	ATP5PB	MT-ATP8	F1F0-ATP synthase (EC 3.6.3.14), mitochondrial	563
P05496	O75947	ATP5MC1	ATP5PD	F1F0-ATP synthase (EC 3.6.3.14), mitochondrial	563
P05496	P56385	ATP5MC1	ATP5ME	F1F0-ATP synthase (EC 3.6.3.14), mitochondrial	563
P05496	P18859	ATP5MC1	ATP5PF	F1F0-ATP synthase (EC 3.6.3.14), mitochondrial	563
P05496	P56134	ATP5MC1	ATP5MF	F1F0-ATP synthase (EC 3.6.3.14), mitochondrial	563
P05496	O75964	ATP5MC1	ATP5MG	F1F0-ATP synthase (EC 3.6.3.14), mitochondrial	563
P05496	P48047	ATP5MC1	ATP5PO	F1F0-ATP synthase (EC 3.6.3.14), mitochondrial	563
P05496	Q6IAQ7	ATP5MC1	ATP5IF1	F1F0-ATP synthase (EC 3.6.3.14), mitochondrial	563
P05496	P00846	ATP5MC1	MT-ATP6	F1F0-ATP synthase (EC 3.6.3.14), mitochondrial	563
P05496	P03928	ATP5MC1	MT-ATP8	F1F0-ATP synthase (EC 3.6.3.14), mitochondrial	563
O75947	P56385	ATP5PD	ATP5ME	F1F0-ATP synthase (EC 3.6.3.14), mitochondrial	563
O75947	P18859	ATP5PD	ATP5PF	F1F0-ATP synthase (EC 3.6.3.14), mitochondrial	563
O75947	P56134	ATP5PD	ATP5MF	F1F0-ATP synthase (EC 3.6.3.14), mitochondrial	563
O75947	O75964	ATP5PD	ATP5MG	F1F0-ATP synthase (EC 3.6.3.14), mitochondrial	563
O75947	P48047	ATP5PD	ATP5PO	F1F0-ATP synthase (EC 3.6.3.14), mitochondrial	563
O75947	Q6IAQ7	ATP5PD	ATP5IF1	F1F0-ATP synthase (EC 3.6.3.14), mitochondrial	563
O75947	P00846	ATP5PD	MT-ATP6	F1F0-ATP synthase (EC 3.6.3.14), mitochondrial	563
O75947	P03928	ATP5PD	MT-ATP8	F1F0-ATP synthase (EC 3.6.3.14), mitochondrial	563
P56385	P18859	ATP5ME	ATP5PF	F1F0-ATP synthase (EC 3.6.3.14), mitochondrial	563
P56385	P56134	ATP5ME	ATP5MF	F1F0-ATP synthase (EC 3.6.3.14), mitochondrial	563
P56385	O75964	ATP5ME	ATP5MG	F1F0-ATP synthase (EC 3.6.3.14), mitochondrial	563
P56385	P48047	ATP5ME	ATP5PO	F1F0-ATP synthase (EC 3.6.3.14), mitochondrial	563
P56385	Q6IAQ7	ATP5ME	ATP5IF1	F1F0-ATP synthase (EC 3.6.3.14), mitochondrial	563
P56385	P00846	ATP5ME	MT-ATP6	F1F0-ATP synthase (EC 3.6.3.14), mitochondrial	563
P56385	P03928	ATP5ME	MT-ATP8	F1F0-ATP synthase (EC 3.6.3.14), mitochondrial	563
P18859	P56134	ATP5PF	ATP5MF	F1F0-ATP synthase (EC 3.6.3.14), mitochondrial	563
P18859	O75964	ATP5PF	ATP5MG	F1F0-ATP synthase (EC 3.6.3.14), mitochondrial	563
P18859	P48047	ATP5PF	ATP5PO	F1F0-ATP synthase (EC 3.6.3.14), mitochondrial	563
P18859	Q6IAQ7	ATP5PF	ATP5IF1	F1F0-ATP synthase (EC 3.6.3.14), mitochondrial	563
P18859	P00846	ATP5PF	MT-ATP6	F1F0-ATP synthase (EC 3.6.3.14), mitochondrial	563
P18859	P03928	ATP5PF	MT-ATP8	F1F0-ATP synthase (EC 3.6.3.14), mitochondrial	563
P56134	O75964	ATP5MF	ATP5MG	F1F0-ATP synthase (EC 3.6.3.14), mitochondrial	563
P56134	P48047	ATP5MF	ATP5PO	F1F0-ATP synthase (EC 3.6.3.14), mitochondrial	563
P56134	Q6IAQ7	ATP5MF	ATP5IF1	F1F0-ATP synthase (EC 3.6.3.14), mitochondrial	563
P56134	P00846	ATP5MF	MT-ATP6	F1F0-ATP synthase (EC 3.6.3.14), mitochondrial	563
P56134	P03928	ATP5MF	MT-ATP8	F1F0-ATP synthase (EC 3.6.3.14), mitochondrial	563
O75964	P48047	ATP5MG	ATP5PO	F1F0-ATP synthase (EC 3.6.3.14), mitochondrial	563
O75964	Q6IAQ7	ATP5MG	ATP5IF1	F1F0-ATP synthase (EC 3.6.3.14), mitochondrial	563
O75964	P00846	ATP5MG	MT-ATP6	F1F0-ATP synthase (EC 3.6.3.14), mitochondrial	563
O75964	P03928	ATP5MG	MT-ATP8	F1F0-ATP synthase (EC 3.6.3.14), mitochondrial	563
P48047	Q6IAQ7	ATP5PO	ATP5IF1	F1F0-ATP synthase (EC 3.6.3.14), mitochondrial	563
P48047	P00846	ATP5PO	MT-ATP6	F1F0-ATP synthase (EC 3.6.3.14), mitochondrial	563
P48047	P03928	ATP5PO	MT-ATP8	F1F0-ATP synthase (EC 3.6.3.14), mitochondrial	563
Q6IAQ7	P00846	ATP5IF1	MT-ATP6	F1F0-ATP synthase (EC 3.6.3.14), mitochondrial	563
Q6IAQ7	P03928	ATP5IF1	MT-ATP8	F1F0-ATP synthase (EC 3.6.3.14), mitochondrial	563
P00846	P03928	MT-ATP6	MT-ATP8	F1F0-ATP synthase (EC 3.6.3.14), mitochondrial	563
P54105	P14678	CLNS1A	SNRPB	6S methyltransferase and RG-containing Sm proteins complex	835
P54105	P62314	CLNS1A	SNRPD1	6S methyltransferase and RG-containing Sm proteins complex	835
P54105	P62316	CLNS1A	SNRPD2	6S methyltransferase and RG-containing Sm proteins complex	835
P54105	P62318	CLNS1A	SNRPD3	6S methyltransferase and RG-containing Sm proteins complex	835
P54105	P62304	CLNS1A	SNRPE	6S methyltransferase and RG-containing Sm proteins complex	835
P54105	P62306	CLNS1A	SNRPF	6S methyltransferase and RG-containing Sm proteins complex	835
P54105	P62308	CLNS1A	SNRPG	6S methyltransferase and RG-containing Sm proteins complex	835
P14678	P62314	SNRPB	SNRPD1	6S methyltransferase and RG-containing Sm proteins complex	835
P14678	P62316	SNRPB	SNRPD2	6S methyltransferase and RG-containing Sm proteins complex	835
P14678	P62318	SNRPB	SNRPD3	6S methyltransferase and RG-containing Sm proteins complex	835
P14678	P62304	SNRPB	SNRPE	6S methyltransferase and RG-containing Sm proteins complex	835
P14678	P62306	SNRPB	SNRPF	6S methyltransferase and RG-containing Sm proteins complex	835
P14678	P62308	SNRPB	SNRPG	6S methyltransferase and RG-containing Sm proteins complex	835
P62314	P62316	SNRPD1	SNRPD2	6S methyltransferase and RG-containing Sm proteins complex	835
P62314	P62318	SNRPD1	SNRPD3	6S methyltransferase and RG-containing Sm proteins complex	835
P62314	P62304	SNRPD1	SNRPE	6S methyltransferase and RG-containing Sm proteins complex	835
P62314	P62306	SNRPD1	SNRPF	6S methyltransferase and RG-containing Sm proteins complex	835
P62314	P62308	SNRPD1	SNRPG	6S methyltransferase and RG-containing Sm proteins complex	835
P62316	P62318	SNRPD2	SNRPD3	6S methyltransferase and RG-containing Sm proteins complex	835
P62316	P62304	SNRPD2	SNRPE	6S methyltransferase and RG-containing Sm proteins complex	835
P62316	P62306	SNRPD2	SNRPF	6S methyltransferase and RG-containing Sm proteins complex	835
P62316	P62308	SNRPD2	SNRPG	6S methyltransferase and RG-containing Sm proteins complex	835
P62318	P62304	SNRPD3	SNRPE	6S methyltransferase and RG-containing Sm proteins complex	835
P62318	P62306	SNRPD3	SNRPF	6S methyltransferase and RG-containing Sm proteins complex	835
P62318	P62308	SNRPD3	SNRPG	6S methyltransferase and RG-containing Sm proteins complex	835
P62304	P62306	SNRPE	SNRPF	6S methyltransferase and RG-containing Sm proteins complex	835
P62304	P62308	SNRPE	SNRPG	6S methyltransferase and RG-containing Sm proteins complex	835
P62306	P62308	SNRPF	SNRPG	6S methyltransferase and RG-containing Sm proteins complex	835
O60306	Q8WUQ7	AQR	CACTIN	C complex spliceosome	1181
O60306	O60508	AQR	CDC40	C complex spliceosome	1181
O60306	Q99459	AQR	CDC5L	C complex spliceosome	1181
O60306	Q9BZJ0	AQR	CRNKL1	C complex spliceosome	1181
O60306	Q9P013	AQR	CWC15	C complex spliceosome	1181
O60306	Q9HCG8	AQR	CWC22	C complex spliceosome	1181
O60306	Q9BUQ8	AQR	DDX23	C complex spliceosome	1181
O60306	Q9UJV9	AQR	DDX41	C complex spliceosome	1181
O60306	P17844	AQR	DDX5	C complex spliceosome	1181
O60306	Q96DF8	AQR	ESS2	C complex spliceosome	1181
O60306	Q9H5Z1	AQR	DHX35	C complex spliceosome	1181
O60306	Q92620	AQR	DHX38	C complex spliceosome	1181
O60306	Q14562	AQR	DHX8	C complex spliceosome	1181
O60306	Q15029	AQR	EFTUD2	C complex spliceosome	1181
O60306	P38919	AQR	EIF4A3	C complex spliceosome	1181
O60306	Q14331	AQR	FRG1	C complex spliceosome	1181
O60306	Q9BRR8	AQR	GPATCH1	C complex spliceosome	1181
O60306	P09651	AQR	HNRNPA1	C complex spliceosome	1181
O60306	P22626	AQR	HNRNPA2B1	C complex spliceosome	1181
O60306	P51991	AQR	HNRNPA3	C complex spliceosome	1181
O60306	P07910	AQR	HNRNPC	C complex spliceosome	1181
O60306	P52597	AQR	HNRNPF	C complex spliceosome	1181
O60306	P31943	AQR	HNRNPH1	C complex spliceosome	1181
O60306	P61978	AQR	HNRNPK	C complex spliceosome	1181
O60306	P52272	AQR	HNRNPM	C complex spliceosome	1181
O60306	O43390	AQR	HNRNPR	C complex spliceosome	1181
O60306	Q00839	AQR	HNRNPU	C complex spliceosome	1181
O60306	Q9ULR0	AQR	ISY1	C complex spliceosome	1181
O60306	Q9Y333	AQR	LSM2	C complex spliceosome	1181
O60306	P62310	AQR	LSM3	C complex spliceosome	1181
O60306	P61326	AQR	MAGOH	C complex spliceosome	1181
O60306	Q9BRX9	AQR	WDR83	C complex spliceosome	1181
O60306	P11940	AQR	PABPC1	C complex spliceosome	1181
O60306	O43660	AQR	PLRG1	C complex spliceosome	1181
O60306	Q9H307	AQR	PNN	C complex spliceosome	1181
O60306	Q9UNP9	AQR	PPIE	C complex spliceosome	1181
O60306	Q9Y3C6	AQR	PPIL1	C complex spliceosome	1181
O60306	Q9H2H8	AQR	PPIL3	C complex spliceosome	1181
O60306	Q96BP3	AQR	PPWD1	C complex spliceosome	1181
O60306	Q9UMS4	AQR	PRPF19	C complex spliceosome	1181
O60306	Q13523	AQR	PRPF4B	C complex spliceosome	1181
O60306	O94906	AQR	PRPF6	C complex spliceosome	1181
O60306	Q6P2Q9	AQR	PRPF8	C complex spliceosome	1181
O60306	Q9UKM9	AQR	RALY	C complex spliceosome	1181
O60306	Q9NW64	AQR	RBM22	C complex spliceosome	1181
O60306	Q9Y5S9	AQR	RBM8A	C complex spliceosome	1181
O60306	P38159	AQR	RBMX	C complex spliceosome	1181
O60306	O43290	AQR	SART1	C complex spliceosome	1181
O60306	Q6UX04	AQR	CWC27	C complex spliceosome	1181
O60306	Q15459	AQR	SF3A1	C complex spliceosome	1181
O60306	Q15428	AQR	SF3A2	C complex spliceosome	1181
O60306	Q12874	AQR	SF3A3	C complex spliceosome	1181
O60306	O75533	AQR	SF3B1	C complex spliceosome	1181
O60306	Q13435	AQR	SF3B2	C complex spliceosome	1181
O60306	Q15393	AQR	SF3B3	C complex spliceosome	1181
O60306	Q07955	AQR	SRSF1	C complex spliceosome	1181
O60306	P42285	AQR	MTREX	C complex spliceosome	1181
O60306	O95391	AQR	SLU7	C complex spliceosome	1181
O60306	O75643	AQR	SNRNP200	C complex spliceosome	1181
O60306	Q96DI7	AQR	SNRNP40	C complex spliceosome	1181
O60306	P09661	AQR	SNRPA1	C complex spliceosome	1181
O60306	P14678	AQR	SNRPB	C complex spliceosome	1181
O60306	P08579	AQR	SNRPB2	C complex spliceosome	1181
O60306	P62314	AQR	SNRPD1	C complex spliceosome	1181
O60306	P62316	AQR	SNRPD2	C complex spliceosome	1181
O60306	P62318	AQR	SNRPD3	C complex spliceosome	1181
O60306	P62304	AQR	SNRPE	C complex spliceosome	1181
O60306	P62306	AQR	SNRPF	C complex spliceosome	1181
O60306	P62308	AQR	SNRPG	C complex spliceosome	1181
O60306	Q13573	AQR	SNW1	C complex spliceosome	1181
O60306	Q8IYB3	AQR	SRRM1	C complex spliceosome	1181
O60306	Q9UQ35	AQR	SRRM2	C complex spliceosome	1181
O60306	O95926	AQR	SYF2	C complex spliceosome	1181
O60306	O60506	AQR	SYNCRIP	C complex spliceosome	1181
O60306	Q9UBB9	AQR	TFIP11	C complex spliceosome	1181
O60306	Q86V81	AQR	ALYREF	C complex spliceosome	1181
O60306	Q01081	AQR	U2AF1	C complex spliceosome	1181
O60306	Q9HCS7	AQR	XAB2	C complex spliceosome	1181
O60306	Q6NZY4	AQR	ZCCHC8	C complex spliceosome	1181
Q8WUQ7	O60508	CACTIN	CDC40	C complex spliceosome	1181
Q8WUQ7	Q99459	CACTIN	CDC5L	C complex spliceosome	1181
Q8WUQ7	Q9BZJ0	CACTIN	CRNKL1	C complex spliceosome	1181
Q8WUQ7	Q9P013	CACTIN	CWC15	C complex spliceosome	1181
Q8WUQ7	Q9HCG8	CACTIN	CWC22	C complex spliceosome	1181
Q8WUQ7	Q9BUQ8	CACTIN	DDX23	C complex spliceosome	1181
Q8WUQ7	Q9UJV9	CACTIN	DDX41	C complex spliceosome	1181
Q8WUQ7	P17844	CACTIN	DDX5	C complex spliceosome	1181
Q8WUQ7	Q96DF8	CACTIN	ESS2	C complex spliceosome	1181
Q8WUQ7	Q9H5Z1	CACTIN	DHX35	C complex spliceosome	1181
Q8WUQ7	Q92620	CACTIN	DHX38	C complex spliceosome	1181
Q8WUQ7	Q14562	CACTIN	DHX8	C complex spliceosome	1181
Q8WUQ7	Q15029	CACTIN	EFTUD2	C complex spliceosome	1181
Q8WUQ7	P38919	CACTIN	EIF4A3	C complex spliceosome	1181
Q8WUQ7	Q14331	CACTIN	FRG1	C complex spliceosome	1181
Q8WUQ7	Q9BRR8	CACTIN	GPATCH1	C complex spliceosome	1181
Q8WUQ7	P09651	CACTIN	HNRNPA1	C complex spliceosome	1181
Q8WUQ7	P22626	CACTIN	HNRNPA2B1	C complex spliceosome	1181
Q8WUQ7	P51991	CACTIN	HNRNPA3	C complex spliceosome	1181
Q8WUQ7	P07910	CACTIN	HNRNPC	C complex spliceosome	1181
Q8WUQ7	P52597	CACTIN	HNRNPF	C complex spliceosome	1181
Q8WUQ7	P31943	CACTIN	HNRNPH1	C complex spliceosome	1181
Q8WUQ7	P61978	CACTIN	HNRNPK	C complex spliceosome	1181
Q8WUQ7	P52272	CACTIN	HNRNPM	C complex spliceosome	1181
Q8WUQ7	O43390	CACTIN	HNRNPR	C complex spliceosome	1181
Q8WUQ7	Q00839	CACTIN	HNRNPU	C complex spliceosome	1181
Q8WUQ7	Q9ULR0	CACTIN	ISY1	C complex spliceosome	1181
Q8WUQ7	Q9Y333	CACTIN	LSM2	C complex spliceosome	1181
Q8WUQ7	P62310	CACTIN	LSM3	C complex spliceosome	1181
Q8WUQ7	P61326	CACTIN	MAGOH	C complex spliceosome	1181
Q8WUQ7	Q9BRX9	CACTIN	WDR83	C complex spliceosome	1181
Q8WUQ7	P11940	CACTIN	PABPC1	C complex spliceosome	1181
Q8WUQ7	O43660	CACTIN	PLRG1	C complex spliceosome	1181
Q8WUQ7	Q9H307	CACTIN	PNN	C complex spliceosome	1181
Q8WUQ7	Q9UNP9	CACTIN	PPIE	C complex spliceosome	1181
Q8WUQ7	Q9Y3C6	CACTIN	PPIL1	C complex spliceosome	1181
Q8WUQ7	Q9H2H8	CACTIN	PPIL3	C complex spliceosome	1181
Q8WUQ7	Q96BP3	CACTIN	PPWD1	C complex spliceosome	1181
Q8WUQ7	Q9UMS4	CACTIN	PRPF19	C complex spliceosome	1181
Q8WUQ7	Q13523	CACTIN	PRPF4B	C complex spliceosome	1181
Q8WUQ7	O94906	CACTIN	PRPF6	C complex spliceosome	1181
Q8WUQ7	Q6P2Q9	CACTIN	PRPF8	C complex spliceosome	1181
Q8WUQ7	Q9UKM9	CACTIN	RALY	C complex spliceosome	1181
Q8WUQ7	Q9NW64	CACTIN	RBM22	C complex spliceosome	1181
Q8WUQ7	Q9Y5S9	CACTIN	RBM8A	C complex spliceosome	1181
Q8WUQ7	P38159	CACTIN	RBMX	C complex spliceosome	1181
Q8WUQ7	O43290	CACTIN	SART1	C complex spliceosome	1181
Q8WUQ7	Q6UX04	CACTIN	CWC27	C complex spliceosome	1181
Q8WUQ7	Q15459	CACTIN	SF3A1	C complex spliceosome	1181
Q8WUQ7	Q15428	CACTIN	SF3A2	C complex spliceosome	1181
Q8WUQ7	Q12874	CACTIN	SF3A3	C complex spliceosome	1181
Q8WUQ7	O75533	CACTIN	SF3B1	C complex spliceosome	1181
Q8WUQ7	Q13435	CACTIN	SF3B2	C complex spliceosome	1181
Q8WUQ7	Q15393	CACTIN	SF3B3	C complex spliceosome	1181
Q8WUQ7	Q07955	CACTIN	SRSF1	C complex spliceosome	1181
Q8WUQ7	P42285	CACTIN	MTREX	C complex spliceosome	1181
Q8WUQ7	O95391	CACTIN	SLU7	C complex spliceosome	1181
Q8WUQ7	O75643	CACTIN	SNRNP200	C complex spliceosome	1181
Q8WUQ7	Q96DI7	CACTIN	SNRNP40	C complex spliceosome	1181
Q8WUQ7	P09661	CACTIN	SNRPA1	C complex spliceosome	1181
Q8WUQ7	P14678	CACTIN	SNRPB	C complex spliceosome	1181
Q8WUQ7	P08579	CACTIN	SNRPB2	C complex spliceosome	1181
Q8WUQ7	P62314	CACTIN	SNRPD1	C complex spliceosome	1181
Q8WUQ7	P62316	CACTIN	SNRPD2	C complex spliceosome	1181
Q8WUQ7	P62318	CACTIN	SNRPD3	C complex spliceosome	1181
Q8WUQ7	P62304	CACTIN	SNRPE	C complex spliceosome	1181
Q8WUQ7	P62306	CACTIN	SNRPF	C complex spliceosome	1181
Q8WUQ7	P62308	CACTIN	SNRPG	C complex spliceosome	1181
Q8WUQ7	Q13573	CACTIN	SNW1	C complex spliceosome	1181
Q8WUQ7	Q8IYB3	CACTIN	SRRM1	C complex spliceosome	1181
Q8WUQ7	Q9UQ35	CACTIN	SRRM2	C complex spliceosome	1181
Q8WUQ7	O95926	CACTIN	SYF2	C complex spliceosome	1181
Q8WUQ7	O60506	CACTIN	SYNCRIP	C complex spliceosome	1181
Q8WUQ7	Q9UBB9	CACTIN	TFIP11	C complex spliceosome	1181
Q8WUQ7	Q86V81	CACTIN	ALYREF	C complex spliceosome	1181
Q8WUQ7	Q01081	CACTIN	U2AF1	C complex spliceosome	1181
Q8WUQ7	Q9HCS7	CACTIN	XAB2	C complex spliceosome	1181
Q8WUQ7	Q6NZY4	CACTIN	ZCCHC8	C complex spliceosome	1181
O60508	Q99459	CDC40	CDC5L	C complex spliceosome	1181
O60508	Q9BZJ0	CDC40	CRNKL1	C complex spliceosome	1181
O60508	Q9P013	CDC40	CWC15	C complex spliceosome	1181
O60508	Q9HCG8	CDC40	CWC22	C complex spliceosome	1181
O60508	Q9BUQ8	CDC40	DDX23	C complex spliceosome	1181
O60508	Q9UJV9	CDC40	DDX41	C complex spliceosome	1181
O60508	P17844	CDC40	DDX5	C complex spliceosome	1181
O60508	Q96DF8	CDC40	ESS2	C complex spliceosome	1181
O60508	Q9H5Z1	CDC40	DHX35	C complex spliceosome	1181
O60508	Q92620	CDC40	DHX38	C complex spliceosome	1181
O60508	Q14562	CDC40	DHX8	C complex spliceosome	1181
O60508	Q15029	CDC40	EFTUD2	C complex spliceosome	1181
O60508	P38919	CDC40	EIF4A3	C complex spliceosome	1181
O60508	Q14331	CDC40	FRG1	C complex spliceosome	1181
O60508	Q9BRR8	CDC40	GPATCH1	C complex spliceosome	1181
O60508	P09651	CDC40	HNRNPA1	C complex spliceosome	1181
O60508	P22626	CDC40	HNRNPA2B1	C complex spliceosome	1181
O60508	P51991	CDC40	HNRNPA3	C complex spliceosome	1181
O60508	P07910	CDC40	HNRNPC	C complex spliceosome	1181
O60508	P52597	CDC40	HNRNPF	C complex spliceosome	1181
O60508	P31943	CDC40	HNRNPH1	C complex spliceosome	1181
O60508	P61978	CDC40	HNRNPK	C complex spliceosome	1181
O60508	P52272	CDC40	HNRNPM	C complex spliceosome	1181
O60508	O43390	CDC40	HNRNPR	C complex spliceosome	1181
O60508	Q00839	CDC40	HNRNPU	C complex spliceosome	1181
O60508	Q9ULR0	CDC40	ISY1	C complex spliceosome	1181
O60508	Q9Y333	CDC40	LSM2	C complex spliceosome	1181
O60508	P62310	CDC40	LSM3	C complex spliceosome	1181
O60508	P61326	CDC40	MAGOH	C complex spliceosome	1181
O60508	Q9BRX9	CDC40	WDR83	C complex spliceosome	1181
O60508	P11940	CDC40	PABPC1	C complex spliceosome	1181
O60508	O43660	CDC40	PLRG1	C complex spliceosome	1181
O60508	Q9H307	CDC40	PNN	C complex spliceosome	1181
O60508	Q9UNP9	CDC40	PPIE	C complex spliceosome	1181
O60508	Q9Y3C6	CDC40	PPIL1	C complex spliceosome	1181
O60508	Q9H2H8	CDC40	PPIL3	C complex spliceosome	1181
O60508	Q96BP3	CDC40	PPWD1	C complex spliceosome	1181
O60508	Q9UMS4	CDC40	PRPF19	C complex spliceosome	1181
O60508	Q13523	CDC40	PRPF4B	C complex spliceosome	1181
O60508	O94906	CDC40	PRPF6	C complex spliceosome	1181
O60508	Q6P2Q9	CDC40	PRPF8	C complex spliceosome	1181
O60508	Q9UKM9	CDC40	RALY	C complex spliceosome	1181
O60508	Q9NW64	CDC40	RBM22	C complex spliceosome	1181
O60508	Q9Y5S9	CDC40	RBM8A	C complex spliceosome	1181
O60508	P38159	CDC40	RBMX	C complex spliceosome	1181
O60508	O43290	CDC40	SART1	C complex spliceosome	1181
O60508	Q6UX04	CDC40	CWC27	C complex spliceosome	1181
O60508	Q15459	CDC40	SF3A1	C complex spliceosome	1181
O60508	Q15428	CDC40	SF3A2	C complex spliceosome	1181
O60508	Q12874	CDC40	SF3A3	C complex spliceosome	1181
O60508	O75533	CDC40	SF3B1	C complex spliceosome	1181
O60508	Q13435	CDC40	SF3B2	C complex spliceosome	1181
O60508	Q15393	CDC40	SF3B3	C complex spliceosome	1181
O60508	Q07955	CDC40	SRSF1	C complex spliceosome	1181
O60508	P42285	CDC40	MTREX	C complex spliceosome	1181
O60508	O95391	CDC40	SLU7	C complex spliceosome	1181
O60508	O75643	CDC40	SNRNP200	C complex spliceosome	1181
O60508	Q96DI7	CDC40	SNRNP40	C complex spliceosome	1181
O60508	P09661	CDC40	SNRPA1	C complex spliceosome	1181
O60508	P14678	CDC40	SNRPB	C complex spliceosome	1181
O60508	P08579	CDC40	SNRPB2	C complex spliceosome	1181
O60508	P62314	CDC40	SNRPD1	C complex spliceosome	1181
O60508	P62316	CDC40	SNRPD2	C complex spliceosome	1181
O60508	P62318	CDC40	SNRPD3	C complex spliceosome	1181
O60508	P62304	CDC40	SNRPE	C complex spliceosome	1181
O60508	P62306	CDC40	SNRPF	C complex spliceosome	1181
O60508	P62308	CDC40	SNRPG	C complex spliceosome	1181
O60508	Q13573	CDC40	SNW1	C complex spliceosome	1181
O60508	Q8IYB3	CDC40	SRRM1	C complex spliceosome	1181
O60508	Q9UQ35	CDC40	SRRM2	C complex spliceosome	1181
O60508	O95926	CDC40	SYF2	C complex spliceosome	1181
O60508	O60506	CDC40	SYNCRIP	C complex spliceosome	1181
O60508	Q9UBB9	CDC40	TFIP11	C complex spliceosome	1181
O60508	Q86V81	CDC40	ALYREF	C complex spliceosome	1181
O60508	Q01081	CDC40	U2AF1	C complex spliceosome	1181
O60508	Q9HCS7	CDC40	XAB2	C complex spliceosome	1181
O60508	Q6NZY4	CDC40	ZCCHC8	C complex spliceosome	1181
Q99459	Q9BZJ0	CDC5L	CRNKL1	C complex spliceosome	1181
Q99459	Q9P013	CDC5L	CWC15	C complex spliceosome	1181
Q99459	Q9HCG8	CDC5L	CWC22	C complex spliceosome	1181
Q99459	Q9BUQ8	CDC5L	DDX23	C complex spliceosome	1181
Q99459	Q9UJV9	CDC5L	DDX41	C complex spliceosome	1181
Q99459	P17844	CDC5L	DDX5	C complex spliceosome	1181
Q99459	Q96DF8	CDC5L	ESS2	C complex spliceosome	1181
Q99459	Q9H5Z1	CDC5L	DHX35	C complex spliceosome	1181
Q99459	Q92620	CDC5L	DHX38	C complex spliceosome	1181
Q99459	Q14562	CDC5L	DHX8	C complex spliceosome	1181
Q99459	Q15029	CDC5L	EFTUD2	C complex spliceosome	1181
Q99459	P38919	CDC5L	EIF4A3	C complex spliceosome	1181
Q99459	Q14331	CDC5L	FRG1	C complex spliceosome	1181
Q99459	Q9BRR8	CDC5L	GPATCH1	C complex spliceosome	1181
Q99459	P09651	CDC5L	HNRNPA1	C complex spliceosome	1181
Q99459	P22626	CDC5L	HNRNPA2B1	C complex spliceosome	1181
Q99459	P51991	CDC5L	HNRNPA3	C complex spliceosome	1181
Q99459	P07910	CDC5L	HNRNPC	C complex spliceosome	1181
Q99459	P52597	CDC5L	HNRNPF	C complex spliceosome	1181
Q99459	P31943	CDC5L	HNRNPH1	C complex spliceosome	1181
Q99459	P61978	CDC5L	HNRNPK	C complex spliceosome	1181
Q99459	P52272	CDC5L	HNRNPM	C complex spliceosome	1181
Q99459	O43390	CDC5L	HNRNPR	C complex spliceosome	1181
Q99459	Q00839	CDC5L	HNRNPU	C complex spliceosome	1181
Q99459	Q9ULR0	CDC5L	ISY1	C complex spliceosome	1181
Q99459	Q9Y333	CDC5L	LSM2	C complex spliceosome	1181
Q99459	P62310	CDC5L	LSM3	C complex spliceosome	1181
