Gene,BH
PINK1,0.0441679957469431
PINX1,0.00462940824865511
PIP4K2C,0.598114259173247
PIP5K1A,0.00462940824865511
PIPOX,0.333942004019523
PISD,0.511324470704087
PITPNC1,1
PITPNM1,0.56917552563194
PITPNM2,1
PITRM1,0.850307043949428
PIWIL2,0.00462940824865511
PIWIL3,1
PIWIL4,1
PKD1L1,1
PKD1L3,0.613136531365314
PKD2L2,1
PKDREJ,0.132821742605915
PKHD1,0.400064205457464
PKHD1L1,1
PKM,0.00462940824865511
PKN1,0.0787488151658768
PKN3,0.00462940824865511
PKP2,0.00462940824865511
PKP3,0.00462940824865511
PKP4,0.479628514056225
PLA1A,1
PLA2G12A,0.106603934987169
PLA2G2C,1
PLA2G2F,0.416605964634468
PLA2G3,1
PLA2G4A,0.00462940824865511
PLA2G4C,0.540520481927711
PLA2G4F,0.260194174757282
PLA2G6,0.479628514056225
PLA2R1,1
PLAA,1
PLAC4,1
PLAG1,1
PLAT,0.00462940824865511
PLAU,0.0787488151658768
PLAUR,0.511324470704087
PLB1,0.479628514056225
PLBD2,1
PLCB1,0.00462940824865511
PLCB2,0.367001656543346
PLCB4,0.00462940824865511
PLCD1,0.0441679957469431
PLCD3,0.0441679957469431
PLCD4,0.975718136311128
PLCE1,0.316078431372549
PLCG1,0.00462940824865511
PLCH1,0.240656581911812
PLCL2,1
PLCXD2,0.701476510067114
PLCZ1,0.00462940824865511
PLD1,0.00462940824865511
PLD2,0.46389847715736
PLEC,0.00462940824865511
PLEK2,1
PLEKHA4,0.690063387978142
PLEKHA5,0.177965012495537
PLEKHA6,0.46389847715736
PLEKHA7,0.0787488151658768
PLEKHA8,1
PLEKHD1,1
PLEKHF2,0.00462940824865511
PLEKHG1,0.106603934987169
PLEKHG2,0.106603934987169
PLEKHG3,1
PLEKHG4,0.316078431372549
PLEKHG4B,0.0441679957469431
PLEKHG5,0.0441679957469431
PLEKHG6,0.00462940824865511
PLEKHG7,1
PLEKHH1,1
PLEKHO1,0.448734567901235
PLEKHS1,1
PLIN1,0.00462940824865511
PLIN2,0.448734567901235
PLIN3,0.8375
PLIN4,0.725357751277683
PLK3,0.0787488151658768
PLN,0.00462940824865511
PLOD3,0.416605964634468
PLPP3,0.81202199144777
PLPPR3,0.00462940824865511
PLS3,0.106603934987169
PLSCR2,0.712674244048896
PLSCR3,0.664344735673034
PLSCR4,1
PLSCR5,1
PLVAP,0.351339159853397
PLXDC2,0.132821742605915
PLXNA4,0.0441679957469431
PLXNC1,1
PLXND1,1
PM20D1,1
PM20D2,0.106603934987169
PMEL,0.0441679957469431
PMF1,PMF1-BGLAP
1,
PMFBP1,0.598114259173247
PMM1,0.177965012495537
PMM2,0.00462940824865511
PMPCA,0.132821742605915
PMPCB,0.316078431372549
PMS1,0.00462940824865511
PMS2,1
PNISR,0.0441679957469431
PNKD,1
PNKP,0.00462940824865511
PNLDC1,1
PNLIP,1
PNLIPRP1,0.0787488151658768
PNLIPRP3,1
PNMA2,0.00462940824865511
PNN,0.56917552563194
PNPLA1,0.156224144415194
PNPLA3,0.27938856618771
PNPLA5,1
PNPLA6,0.664344735673034
PNPLA7,1
PNPLA8,0.0787488151658768
PNPT1,0.316078431372549
PNRC1,0.701476510067114
GALNT4,POC1B-GALNT4
1,
PODXL,0.00462940824865511
POF1B,0.627234042553192
POFUT2,1
POGK,0.799991804958
POLA1,0.00462940824865511
POLD2,1
POLDIP2,0.177965012495537
POLE,0.00462940824865511
POLG2,1
POLI,0.00462940824865511
POLK,0.316078431372549
POLL,0.00462940824865511
POLM,0.511324470704087
POLN,0.0441679957469431
POLQ,0.00462940824865511
POLR1A,0.333942004019523
POLR1C,0.00462940824865511
POLR1D,0.00462940824865511
POLR1E,0.00462940824865511
POLR2A,0.00462940824865511
POLR2B,0.106603934987169
POLR2C,0.00462940824865511
POLR2D,0.367001656543346
POLR3A,0.00462940824865511
POLR3B,0.177965012495537
POLR3C,0.00462940824865511
POLR3D,0.00462940824865511
POLR3F,0.00462940824865511
POLR3G,0.00462940824865511
POLR3GL,0.00462940824865511
POLRMT,0.132821742605915
POM121L12,1
POM121L2,1
POMC,0.00462940824865511
POMGNT1,0.156224144415194
POMGNT2,1
POMK,0.0441679957469431
POMT1,1
POMT2,0.384315646258503
PON2,0.00462940824865511
POP1,0.00462940824865511
POPDC2,0.240656581911812
POPDC3,1
POSTN,0.132821742605915
POT1,0.00462940824865511
POTEA,1
POU1F1,0.81202199144777
POU2F1,0.00462940824865511
POU5F2,1
POU6F2,0.00462940824865511
PPAN,PPAN-P2RY11
1,
P2RY11,PPAN-P2RY11
1,
PPARGC1A,0.106603934987169
PPCDC,0.00462940824865511
PPCS,0.316078431372549
PPEF2,1
PPFIA1,0.00462940824865511
PPFIA2,0.00462940824865511
PPFIA4,0.00462940824865511
PPFIBP1,0.677531408419661
PPFIBP2,0.106603934987169
PPIF,0.106603934987169
PPIL2,0.00462940824865511
PPIL4,0.511324470704087
PPIL6,0.106603934987169
PPIP5K1,1
PPIP5K2,0.132821742605915
PPL,0.27938856618771
PPM1B,0.367001656543346
PPM1D,0.0441679957469431
PPM1J,1
PPM1N,1
PPOX,0.298580413297394
PPP1R12A,0.00462940824865511
PPP1R12B,0.00462940824865511
PPP1R12C,0.00462940824865511
PPP1R13L,0.975718136311128
PPP1R14A,0.21978835978836
PPP1R14D,1
PPP1R15A,0.0441679957469431
PPP1R32,0.00462940824865511
PPP1R3A,0.177965012495537
PPP1R3D,0.92890545311887
PPP1R9A,0.916022839141563
PPP2CB,0.0441679957469431
PPP2R1B,1
PPP2R3C,0.987152165580682
PPP3CC,0.540520481927711
PPP4C,0.00462940824865511
PPP4R1,0.00462940824865511
PPP6R1,0.0787488151658768
PPP6R3,1
PPRC1,0.106603934987169
PQLC1,0.351339159853397
PQLC2,0.132821742605915
PQLC2L,1
PQLC3,1
PRADC1,1
PRAMEF12,1
PRAP1,0.495506958250497
PRC1,0.00462940824865511
PRDM1,0.00462940824865511
PRDM10,1
PRDM13,1
PRDM15,1
PRDM4,0.774839378238342
PRDM5,0.00462940824865511
PRDX1,0.00462940824865511
PREPL,0.850307043949428
PREX1,0.00462940824865511
PREX2,0.00462940824865511
PRICKLE3,0.260194174757282
PRICKLE4,1
PRIMPOL,1
PRKAA1,0.738645215918713
PRKAA2,0.00462940824865511
PRKAG3,1
PRKAR2A,0.00462940824865511
PRKCE,0.00462940824865511
PRKCH,0.00462940824865511
PRKCQ,1
PRKD1,0.400064205457464
PRKD3,0.963246376811594
PRKG1,0.00462940824865511
PRKRIP1,0.0787488151658768
PRLH,1
PRLR,1
PRMT3,0.0441679957469431
PRMT5,0.00462940824865511
PRMT7,0.351339159853397
PRMT9,0.132821742605915
PRNP,0.00462940824865511
PROB1,1
PROCR,0.939672386895476
PRODH2,1
PROK1,0.46389847715736
PROKR1,0.156224144415194
PROKR2,0.240656581911812
PROM1,0.448734567901235
PROSER2,0.0787488151658768
PROSER3,0.333942004019523
PROZ,0.916022839141563
PRPF18,0.00462940824865511
PRPF4,0.712674244048896
PRPF40A,0.00462940824865511
PRPF40B,1
PRPF4B,0.823073190456935
PRPF6,0.00462940824865511
PRR11,0.00462940824865511
PRR16,1
PRR21,1
PRR22,1
PRR25,1
PRR29,1
PRR30,1
PRR34,1
PRR35,0.00462940824865511
PRRC1,1
PRRG2,1
PRRT3,1
PRRT4,0.613136531365314
PRSS12,0.627234042553192
PRSS33,0.786839612929792
PRSS36,1
PRSS37,1
PRSS41,1
PRSS42,0.00462940824865511
PRSS48,0.199917497421794
PRSS50,0.46389847715736
PRSS55,1
PRTG,1
PRTN3,0.316078431372549
PRUNE2,1
PSD3,1
PSIP1,0.0441679957469431
PSKH1,0.00462940824865511
PSKH2,1
PSMA4,0.132821742605915
PSMB4,0.351339159853397
PSMC4,0.511324470704087
PSMD5,0.367001656543346
PSMD8,0.156224144415194
PSME2,0.952530120481928
PSME4,0.598114259173247
PSMG2,1
PSMG4,1
PSPH,0.525566909975669
PSTPIP1,0.862824046335131
PSTPIP2,1
PTBP1,0.555321079016472
PTCD2,1
PTCD3,0.00462940824865511
PTCH1,0.0441679957469431
PTCH2,0.0441679957469431
PTCHD3,0.199917497421794
PTCHD4,1
PTDSS1,0.448734567901235
PTDSS2,0.690063387978142
PTEN,0.00462940824865511
PTER,0.701476510067114
PTGDR,0.240656581911812
PTGER1,0.712674244048896
PTGER3,0.00462940824865511
PTGFRN,0.132821742605915
PTGIR,0.132821742605915
PTGIS,1
PTGR2,0.651534842034506
PTH2,0.00462940824865511
PTH2R,0.240656581911812
PTK6,0.00462940824865511
PTPDC1,0.774839378238342
PTPMT1,0.8752216259193
PTPN13,0.21978835978836
PTPN21,0.199917497421794
PTPN22,0.639655797101449
PTPN23,1
PTPN3,0.00462940824865511
PTPN4,0.525566909975669
PTPN6,0.448734567901235
PTPN7,0.0787488151658768
PTPRE,0.627234042553192
PTPRG,0.0787488151658768
PTPRH,1
PTPRJ,0.00462940824865511
PTPRK,0.712674244048896
PTPRN2,1
PTPRO,0.00462940824865511
PTPRQ,0.762997286579002
PTPRS,0.00462940824865511
PTPRU,0.21978835978836
PTRH1,1
PTTG1IP,0.00462940824865511
PUM1,0.0787488151658768
PUS3,1
PUS7,0.199917497421794
PUSL1,1
PVR,0.00462940824865511
PVRL1,1
PVRL2,1
PVRL4,1
PXDC1,1
PXDN,0.939672386895476
PXDNL,1
PXN,0.00462940824865511
PXYLP1,0.132821742605915
PYCR2,0.316078431372549
PYDC2,0.0441679957469431
PYGB,0.00462940824865511
PYGL,0.00462940824865511
PYGM,0.00462940824865511
PYHIN1,1
PYROXD2,1
PYY,0.400064205457464
PZP,0.987152165580682
QARS,0.00462940824865511
QDPR,0.177965012495537
QPCTL,0.00462940824865511
QRFPR,0.316078431372549
QRICH2,1
QSER1,1
QSOX1,1
QSOX2,0.850307043949428
QTRT1,1
R3HCC1L,1
R3HDM4,0.639655797101449
R3HDML,0.0787488151658768
RAB11FIP1,1
RAB11FIP2,0.00462940824865511
RAB11FIP3,1
RAB11FIP4,0.27938856618771
RAB12,1
RAB17,0.106603934987169
RAB20,1
RAB23,1
RAB24,1
RAB26,0.677531408419661
RAB27A,0.00462940824865511
RAB28,0.132821742605915
RAB29,0.0787488151658768
RAB2B,0.00462940824865511
RAB30,0.27938856618771
RAB31,0.132821742605915
RAB34,0.0441679957469431
RAB36,1
RAB37,0.00462940824865511
RAB3C,0.598114259173247
RAB3GAP1,0.598114259173247
RAB3GAP2,0.00462940824865511
RAB3IL1,0.639655797101449
RAB5B,0.00462940824865511
RABAC1,0.351339159853397
RABEP1,0.00462940824865511
RABEPK,0.298580413297394
RABGAP1,0.963246376811594
RABGAP1L,1
RABGGTB,0.351339159853397
RABIF,0.333942004019523
RABL6,0.298580413297394
RAD18,0.00462940824865511
RAD21L1,0.690063387978142
RAD50,0.00462940824865511
RAD51,0.00462940824865511
RAD51AP1,1
RAD51AP2,1
RAD51B,0.00462940824865511
RAD51C,0.00462940824865511
RAD51D,0.00462940824865511
RAD52,0.132821742605915
RAD54B,0.651534842034506
RAD54L,0.00462940824865511
RAD9A,0.156224144415194
RAD9B,0.240656581911812
RAG1,1
RALGAPA1,1
RALGAPA2,1
RANBP17,1
RANBP9,0.00462940824865511
RAPGEF4,0.862824046335131
RAPGEF5,1
RAPGEF6,0.0441679957469431
RAPGEFL1,1
RARRES2,0.21978835978836
RARS,0.177965012495537
RARS2,1
RASA2,1
RASAL1,1
RASAL3,0.00462940824865511
RASD1,0.106603934987169
RASGEF1C,0.00462940824865511
RASGRF2,0.00462940824865511
RASGRP1,1
RASGRP2,0.712674244048896
RASL10B,0.199917497421794
RASSF1,0.00462940824865511
RASSF4,0.00462940824865511
RASSF5,0.00462940824865511
RASSF6,0.00462940824865511
RAVER1,0.156224144415194
RAVER2,0.677531408419661
RAX2,1
RB1,0.00462940824865511
RBAK-RBAKDN,1
RBBP8,0.00462940824865511
RBBP8NL,0.260194174757282
RBBP9,1
RBCK1,0.540520481927711
RBFA,0.448734567901235
RBFOX1,0.584521575984991
RBFOX2,1
RBKS,0.132821742605915
RBL1,0.00462940824865511
RBM11,1
RBM12,0.00462940824865511
RBM17,0.177965012495537
RBM18,0.584521575984991
RBM19,1
RBM20,1
RBM24,1
RBM28,0.156224144415194
RBM43,1
RBM46,0.0787488151658768
RBMXL3,1
RBP7,1
RBPJL,1
RCBTB1,0.916022839141563
RCBTB2,0.00462940824865511
RCCD1,0.584521575984991
RCHY1,0.400064205457464
RCSD1,1
RD3,0.799991804958
RDH12,0.199917497421794
RDH16,1
RDH5,1
RDH8,0.774839378238342
RDX,0.351339159853397
REC8,0.0787488151658768
RECK,0.81202199144777
RECQL,1
RECQL4,0.00462940824865511
RECQL5,0.00462940824865511
REEP1,1
REEP4,1
REEP5,0.384315646258503
REEP6,0.156224144415194
REG3A,0.0441679957469431
RELT,1
REM1,0.92890545311887
REP15,0.903757911392405
REPIN1,0.598114259173247
REPS1,0.132821742605915
RESP18,1
REXO1,0.260194174757282
REXO4,0.651534842034506
RFC4,0.240656581911812
RFK,1
RFPL4B,0.0441679957469431
RFT1,1
RFTN1,0.0787488151658768
RFTN2,1
RFX1,0.00462940824865511
RFX3,0.786839612929792
RFX5,1
RFX8,1
RGL1,0.00462940824865511
RGL3,1
RGL4,1
RGMB,1
RGR,1
RGS1,1
RGS11,1
RGS12,0.448734567901235
RGS20,0.367001656543346
RGS22,1
RGS3,1
RGSL1,1
RHBDD1,0.525566909975669
RHBDD3,1
RHBDF1,1
RHBG,1
RHEBL1,0.00462940824865511
RHOA,0.00462940824865511
RHOBTB2,0.00462940824865511
RHOD,0.00462940824865511
RHOF,0.00462940824865511
RHOJ,0.00462940824865511
RHOT2,0.0441679957469431
RIF1,0.132821742605915
RILP,0.400064205457464
RIMKLA,1
RIMS1,0.106603934987169
RIMS2,0.132821742605915
RIN1,0.00462940824865511
RIN2,0.240656581911812
RINL,1
RINT1,0.00462940824865511
RIOK1,0.00462940824865511
RIOK2,0.316078431372549
RIOK3,0.690063387978142
RIPK1,0.00462940824865511
RIPK2,0.00462940824865511
RIPK3,0.00462940824865511
RITA1,0.0441679957469431
RLN3,0.0441679957469431
RMDN1,1
RMDN2,1
RMDN3,1
RMI1,0.156224144415194
RMND1,0.495506958250497
RNASE1,0.448734567901235
RNASE13,0.750985915492958
RNASEH1,0.690063387978142
RNASEL,0.00462940824865511
RNASET2,0.156224144415194
RNF112,1
RNF123,0.00462940824865511
RNF128,0.298580413297394
RNF130,0.511324470704087
RNF133,0.384315646258503
RNF14,0.177965012495537
RNF144A,0.823073190456935
RNF144B,0.00462940824865511
RNF148,1
RNF157,1
RNF167,0.156224144415194
RNF168,0.416605964634468
RNF17,1
RNF175,1
RNF180,1
RNF181,0.903757911392405
RNF186,0.627234042553192
RNF19A,0.952530120481928
RNF207,0.762997286579002
RNF212,1
RNF213,0.0787488151658768
RNF214,0.46389847715736
RNF219,0.27938856618771
RNF220,1
RNF222,1
RNF24,0.316078431372549
RNF31,1
RNF32,0.199917497421794
RNF40,0.0787488151658768
RNF5,0.479628514056225
RNF6,0.916022839141563
RNF7,0.511324470704087
RNLS,0.400064205457464
RNMTL1,1
RNPC3,0.132821742605915
RNPEP,1
ROBO1,0.106603934987169
ROBO3,0.738645215918713
ROCK2,0.0441679957469431
ROGDI,0.0787488151658768
ROR1,1
ROS1,0.00462940824865511
RP1L1,1
RP9,0.132821742605915
RPAIN,0.132821742605915
RPAP1,0.00462940824865511
RPAP2,0.260194174757282
RPAP3,0.00462940824865511
RPF2,1
RPGRIP1,0.00462940824865511
RPGRIP1L,0.00462940824865511
RPH3AL,0.0787488151658768
RPL22L1,0.690063387978142
RPL36AL,0.432933819697759
RPL5,0.260194174757282
RPL7L1,0.316078431372549
RPLP1,0.479628514056225
RPP14,0.00462940824865511
RPP25L,0.651534842034506
RPP30,0.00462940824865511
RPP38,0.725357751277683
RPP40,0.00462940824865511
RPRD2,0.555321079016472
RPS24,0.81202199144777
RPS27L,1
RPS6KA2,0.540520481927711
RPS6KB2,0.132821742605915
RPS6KC1,1
RPUSD2,0.987152165580682
RPUSD4,1
RRAD,0.21978835978836
RRBP1,0.156224144415194
RRH,1
RRM1,0.384315646258503
RRM2,0.613136531365314
RRN3,0.00462940824865511
RRP12,1
RRP36,1
RRP8,0.448734567901235
RRP9,0.351339159853397
RSAD1,0.00462940824865511
RSAD2,1
RSBN1L,0.850307043949428
RSPH1,0.00462940824865511
RSPH14,0.00462940824865511
RSPH4A,1
RSPH6A,0.416605964634468
RSPH9,1
RSPO1,0.975718136311128
RSPO2,0.177965012495537
RSPO3,1
RSPO4,0.00462940824865511
RSRC1,0.27938856618771
RTCA,0.8752216259193
RTEL1,0.416605964634468
RTFDC1,0.199917497421794
RTKN,0.00462940824865511
RTL1,1
RTN4IP1,0.525566909975669
RTN4R,0.00462940824865511
RTP3,1
RTP5,0.00462940824865511
RTTN,1
RUBCN,0.00462940824865511
RUFY2,1
RUFY3,0.0441679957469431
RUNX1T1,0.00462940824865511
RUVBL1,0.00462940824865511
RWDD3,1
RXFP1,0.27938856618771
RXFP2,0.260194174757282
RXFP4,0.00462940824865511
RYK,0.00462940824865511
RYR1,0.00462940824865511
RYR2,0.495506958250497
RYR3,0.987152165580682
S100A1,0.260194174757282
S100A12,0.00462940824865511
SAAL1,0.00462940824865511
SACS,1
SAFB2,0.987152165580682
SAG,1
SALL3,0.432933819697759
SAMD11,0.725357751277683
SAMD12,1
SAMD15,1
SAMD4A,0.199917497421794
SAMD9,0.351339159853397
SAMD9L,0.0787488151658768
SAMHD1,0.106603934987169
SAMM50,0.199917497421794
SAMSN1,1
SAP30BP,0.00462940824865511
SAPCD1,0.916022839141563
SARAF,0.21978835978836
SARDH,1
SASH1,0.56917552563194
SAT2,0.677531408419661
SAV1,0.00462940824865511
SAXO1,0.00462940824865511
SAXO2,1
SBK2,1
SBNO2,1
SCAF11,1
SCAMP1,0.00462940824865511
SCAMP3,0.0441679957469431
SCAP,0.651534842034506
SCAPER,0.0441679957469431
SCARA3,0.106603934987169
SCARA5,1
SCARB1,0.0441679957469431
SCARB2,1
SCARF2,1
SCCPDH,0.199917497421794
SCD,0.555321079016472
SCEL,0.00462940824865511
SCFD2,0.495506958250497
SCG2,1
SCGB1C1,SCGB1C2
1,
SCGB2B2,1
SCHIP1,1
SCIN,0.00462940824865511
SCLY,0.584521575984991
SCML4,1
SCN10A,1
SCN11A,1
SCN1B,0.132821742605915
SCN4A,0.260194174757282
SCN7A,1
SCN9A,1
SCNM1,TNFAIP8L2-SCNM1
1,
SCNN1B,0.00462940824865511
SCNN1D,0.598114259173247
SCO2,0.639655797101449
SCOC,0.106603934987169
SCP2,0.177965012495537
SCRIB,0.00462940824865511
SCRN1,0.651534842034506
SCRN2\x3bSCRN2,1
SCRN3,1
SCRT2,1
SCT,0.0787488151658768
SCTR,0.177965012495537
SCUBE1,0.106603934987169
SCUBE2,1
SCUBE3,0.00462940824865511
SCYL1,0.525566909975669
SCYL2,0.00462940824865511
SCYL3,0.8375
SDCBP2,0.132821742605915
SDCCAG3,0.750985915492958
SDCCAG8,0.0441679957469431
SDE2,0.774839378238342
SDF4,0.351339159853397
SDHAF2,1
SDHAF4,1
SDK1,0.00462940824865511
SDK2,1
SDR39U1,1
SDR42E1,1
SDS,0.00462940824865511
SDSL,1
SEBOX,1
SEC14L2,0.132821742605915
SEC14L3,1
SEC14L5,1
SEC16B,1
SEC22C,0.00462940824865511
SEC23A,0.316078431372549
SEC24A,1
SEC24B,0.81202199144777
SEC24C,0.850307043949428
SEC24D,1
SEC31A,1
SEC31B,0.525566909975669
SEC61B,0.762997286579002
SECISBP2,1
SECISBP2L,1
SEH1L,0.177965012495537
SEL1L3,1
SELE,0.00462940824865511
SELENBP1,0.199917497421794
SELL,0.00462940824865511
SELP,0.106603934987169
SEMA3D,1
SEMA3G,1
SEMA4B,0.664344735673034
SEMA4D,0.00462940824865511
SEMA4G,1
SEMA5A,1
SEMA5B,0.975718136311128
SEMA6A,0.00462940824865511
SEMG1,0.351339159853397
SEMG2,0.0787488151658768
SENP1,1
SENP5,0.177965012495537
SENP6,1
SERAC1,1
SERINC4,1
SERPINA10,0.479628514056225
SERPINA11,1
SERPINA12,0.0441679957469431
SERPINA3,0.00462940824865511
SERPINA4,0.0441679957469431
SERPINA5,0.00462940824865511
SERPINB1,0.333942004019523
SERPINB10,1
SERPINB12,1
SERPINB2,0.00462940824865511
SERPINB5,1
SERPINB7,1
SERPINB8,1
SERPINB9,0.00462940824865511
SERPIND1,1
SERPINE3,1
SERPINI2,0.106603934987169
SESN1,1
SESN2,0.46389847715736
SESN3,1
SETD4,0.240656581911812
SETD6,0.177965012495537
SETD9,1
SETMAR,0.240656581911812
SF3A2,0.738645215918713
SF3B2,0.27938856618771
SF3B5,0.613136531365314
SF3B6,0.0441679957469431
SFI1,0.132821742605915
SFMBT2,1
SFXN2,0.584521575984991
SFXN3,0.260194174757282
SFXN4,0.963246376811594
SGCA,0.132821742605915
SGCB,0.27938856618771
SGCD,0.00462940824865511
SGCE,1
SGCG,0.00462940824865511
SGCZ,0.00462940824865511
SGIP1,0.106603934987169
SGK2,0.156224144415194
SGK223,1
SGOL2,1
SGPL1,0.298580413297394
SGPP2,1
SGSM1,1
SH2D3A,1
SH2D3C,0.00462940824865511
SH2D4A,0.00462940824865511
SH2D4B,1
SH2D7,1
SH3BGR,0.750985915492958
SH3BP2,0.0441679957469431
SH3BP5,0.367001656543346
SH3D21,1
SH3GL1,0.106603934987169
SH3GL3,1
SH3GLB2,1
SH3PXD2A,0.00462940824865511
SH3RF1,0.106603934987169
SH3RF2,0.00462940824865511
SH3RF3,0.0441679957469431
SH3TC1,1
SHC2,0.106603934987169
SHCBP1,1
SHCBP1L,1
SHF,1
SHH,0.00462940824865511
SHISA4,1
SHISA7,1
SHISA9,1
SHKBP1,0.0441679957469431
SHMT1,0.21978835978836
SHMT2,0.27938856618771
SHOX2,1
SHPK,1
SHPRH,0.298580413297394
SHQ1,0.8752216259193
SHROOM1,1
SI,1
SIAE,1
SIAH3,1
SIDT1,1
SIDT2,0.21978835978836
SIGLEC1,0.177965012495537
SIGLEC12,0.132821742605915
SIGLEC6,0.351339159853397
SIGLEC8,1
SIK1,0.750985915492958
SIK2,0.850307043949428
SIM1,1
SIMC1,1
SIPA1L2,0.0787488151658768
SIRPB1,0.8375
SIRPB2,1
SIRPD,0.651534842034506
SIRPG,1
SIRT2,0.00462940824865511
SIRT3,0.00462940824865511
SIRT4,1
SIRT5,1
SIRT6,0.651534842034506
SIX4,0.0441679957469431
SKA3,1
SKAP1,0.555321079016472
SKIL,0.00462940824865511
SKIV2L,0.00462940824865511
SKIV2L2,0.0787488151658768
SLA2,0.00462940824865511
SLAMF6,1
SLAMF7,0.762997286579002
SLC10A1,1
SLC10A2,1
SLC10A4,1
SLC11A1,1
SLC12A1,1
SLC12A2,0.00462940824865511
SLC12A3,0.00462940824865511
SLC12A4,0.333942004019523
SLC12A6,1
SLC12A7,0.88890826233406
SLC12A8,1
SLC12A9,1
SLC13A1,1
SLC13A4,0.351339159853397
SLC15A1,0.21978835978836
SLC15A4,0.21978835978836
SLC15A5,1
SLC16A10,0.00462940824865511
SLC16A13,0.156224144415194
SLC16A3,1
SLC16A5,0.132821742605915
SLC16A9,0.00462940824865511
SLC17A1,1
SLC17A4,1
SLC17A5,0.712674244048896
SLC17A7,1
SLC17A8,1
SLC18A1,0.712674244048896
SLC18B1,1
SLC1A1,0.177965012495537
SLC1A4,1
SLC1A5,0.540520481927711
SLC1A7,0.367001656543346
SLC20A1,0.448734567901235
SLC22A1,1
SLC22A10,1
SLC22A11,1
SLC22A15,1
SLC22A16,0.479628514056225
SLC22A18,0.701476510067114
SLC22A18AS,0.0787488151658768
SLC22A2,1
SLC22A20,1
SLC22A24,1
SLC22A6,0.627234042553192
SLC22A7,1
SLC22A8,1
SLC22A9,0.240656581911812
SLC23A1,1
SLC23A3,0.725357751277683
SLC24A1,0.199917497421794
SLC24A2,0.88890826233406
SLC24A4,1
SLC24A5,1
SLC25A13,0.762997286579002
SLC25A17,0.750985915492958
SLC25A2,0.598114259173247
SLC25A20,0.584521575984991
SLC25A24,1
SLC25A26,1
SLC25A31,1
SLC25A35,1
SLC25A37,1
SLC25A4,0.177965012495537
SLC25A40,0.774839378238342
SLC25A41,0.27938856618771
SLC25A44,1
SLC25A46,0.00462940824865511
SLC25A47,1
SLC26A2,0.0441679957469431
SLC26A3,1
SLC26A4,1
SLC26A6,0.540520481927711
SLC26A7,1
SLC26A9,0.00462940824865511
SLC27A2,0.351339159853397
SLC27A3,1
SLC27A4,0.156224144415194
SLC27A5,0.8752216259193
SLC27A6,0.850307043949428
SLC28A1,1
SLC28A2,1
SLC28A3,1
SLC29A2,0.199917497421794
SLC2A12,0.0441679957469431
SLC2A14,1
SLC2A4,0.555321079016472
SLC2A4RG,0.81202199144777
SLC2A5,0.0787488151658768
SLC2A7,1
SLC2A9,1
SLC30A2,0.00462940824865511
SLC30A4,0.132821742605915
SLC30A5,1
SLC31A2,1
SLC34A1,0.367001656543346
SLC35A4,0.0441679957469431
SLC35A5,0.584521575984991
SLC35B1,0.690063387978142
SLC35E3,0.177965012495537
SLC35F3,1
SLC35G1,0.0787488151658768
SLC35G2,0.367001656543346
SLC36A2,1
SLC36A3,1
SLC37A2,1
SLC37A3,0.525566909975669
SLC37A4,0.639655797101449
SLC38A10,1
SLC38A11,1
SLC38A6,1
SLC39A1,0.106603934987169
SLC39A11,1
SLC39A12,0.260194174757282
SLC39A4,1
SLC39A6,0.156224144415194
SLC3A1,0.799991804958
SLC41A2,1
SLC43A2,0.0441679957469431
SLC44A2,0.598114259173247
SLC44A3,0.00462940824865511
SLC44A5,1
SLC45A2,0.479628514056225
SLC45A4,1
SLC46A2,1
SLC46A3,1
SLC47A1,0.106603934987169
SLC4A10,1
SLC4A11,1
SLC4A1AP,1
SLC4A2,0.432933819697759
SLC4A3,1
SLC4A4,0.664344735673034
SLC4A5,1
SLC4A8,0.177965012495537
SLC4A9,1
SLC51A,1
SLC52A2,1
SLC52A3,1
SLC5A10,1
SLC5A11,1
SLC5A2,1
SLC5A4,0.106603934987169
SLC5A8,0.351339159853397
SLC5A9,1
SLC6A11,1
SLC6A12,0.0441679957469431
SLC6A13,1
SLC6A16,1
SLC6A18,1
SLC6A19,1
SLC6A20,0.0441679957469431
SLC6A3,0.260194174757282
SLC6A4,1
SLC6A5,0.823073190456935
SLC6A9,1
SLC7A10,1
SLC7A11,0.81202199144777
SLC7A14,1
SLC7A2,1
SLC7A6,1
SLC7A7,1
SLC7A8,0.316078431372549
SLC9A3,0.260194174757282
SLC9A4,1
SLC9A5,1
SLC9A9,1
SLC9B2,0.862824046335131
SLC9C1,1
SLCO1A2,0.333942004019523
SLCO1B1,0.998481495612362
SLCO1B3,1
SLCO1B7,1
SLCO2A1,1
SLCO4C1,1
SLF1,0.00462940824865511
SLF2,0.156224144415194
SLFN12,0.511324470704087
SLFN12L,1
SLFN14,1
SLITRK3,0.598114259173247
SLMAP,0.132821742605915
SLPI,0.525566909975669
SLU7,0.00462940824865511
SLX4,0.0787488151658768
SLX4IP,0.316078431372549
SMAD1,0.00462940824865511
SMAD2,0.00462940824865511
SMAD3,0.00462940824865511
SMAD6,0.00462940824865511
SMAD7,0.00462940824865511
SMAD9,0.00462940824865511
SMARCAD1,0.0441679957469431
SMARCC1,0.540520481927711
SMC1B,0.540520481927711
SMC4,0.00462940824865511
SMC5,0.106603934987169
SMC6,0.00462940824865511
SMCHD1,0.177965012495537
SMCO1,1
SMCO2,1
SMG6,1
SMG7,1
SMIM3,0.511324470704087
